date,title,link,first_paragraph,publish_location,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,PESTLE,source
2020-12-18,"“Weil’s auf sie ankommt!"" - Aufruf zur Unterstützung von Pflegekräften",https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/pflegenetzwerk.html,"„Weil’s auf sie ankommt!"" heißt die aktuelle bundesweite Initiative des Bundesministeriums für Gesundheit, mit der das Pflegenetzwerk Deutschland zur Unterstützung von Pflegekräften aufruft. Ziel ist, die großartigen Leistungen von Pflegekräften in der Corona-Pandemie zu würdigen. Auch der Deutsche Städte- und Gemeindebund (DStGB) unterstützt die Aktion und engagiert sich bei der Ansprache von Kommunalpolitikerinnen und Kommunalpolitikern.","Berlin, Germany",Unterstützung, Pflegekräften, Initiative, Aktion, Engagement,social,BMG
2020-12-18,Neuregelungen im Bereich Gesundheit und Pflege,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/neuregelungen-2021.html,Zum 1. Januar 2021 werden im Bereich des Bundesgesundheitsministeriums zahlreiche Änderungen wirksam. Hier informieren wir über die wichtigsten Neuerungen.,"Berlin, Germany",Neuregelungen, Gesundheit, Pflege, Bundesgesundheitsministerium, Änderungen,legal,BMG
2020-12-17,Europaparlament verabschiedet Neufassung der Trinkwasserrichtlinie,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/trinkwasserrichtlinie.html,"Effizientere Überwachung der Wasserqualität, Qualitätsstandards auf dem neuesten Stand, bessere Verfügbarkeit, mehr Transparenz rund um das Trinkwasser – das sind die wesentlichen Ziele der überarbeiteten Trinkwasserrichtlinie, die das Europarlament am 15. Dezember verabschiedet hat. Gestern wurde sie unterzeichnet.","Berlin, Germany",Trinkwasserrichtlinie, Wasserqualität, Qualitätsstandards, Verfügbarkeit, Transparenz,legal,BMG
2020-12-16,Kabinett beschließt Gesetz zur Weiterentwicklung der Gesundheitsversorgung,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/gvwg.html,"Jens Spahn: „Gerade in der Pandemie ist es wichtig, unser Gesundheitssystem zu stärken und zukunftsfähig zu machen.“","Berlin, Germany",Gesetz, Gesundheitsversorgung, Pandemie, Gesundheitssystem, Jens Spahn,legal,BMG
2020-12-16,Bundesregierung startet Förderung der Produktion von Antigentests,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/antigentest.html,Unternehmen können ab sofort Anträge zur Förderung von Produktionsanlagen in Deutschland stellen,"Berlin, Germany",Bundesregierung, Förderung, Produktion, Antigentests, Anträge,political,BMG
2020-12-09,Wie steht es um die Frauengesundheit?,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/frauengesundheit.html,Erster Frauengesundheitsbericht des RKI,"Berlin, Germany",Frauengesundheit, Bericht, RKI,,,social,BMG
2020-12-04,Besuche in stationären Pflegeeinrichtungen sicher ermöglichen,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/handreichung-besucherkonzepte.html,Bundesgesundheitsminister Spahn und der Pflegebevollmächtigte Westerfellhaus stellen Handreichung für Besuchskonzepte vor,"Berlin, Germany",Besuche, stationären Pflegeeinrichtungen, Bundesgesundheitsminister, Spahn, Pflegebevollmächtigte,political,BMG
2020-12-04,Finanzentwicklung der GKV im 1. bis 3. Quartal 2020,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/finanzergebnisse-1-3-quartal.html,Spahn „Verteilen die Lasten der Pandemie fair und leistungsgerecht auf verschiedene Schultern.“,"Berlin, Germany",Finanzentwicklung, GKV, Quartal 2020, Spahn, Pandemie,economic,BMG
2020-12-02,Für einen fairen und sauberen Sport: Bundesregierung berät weitere Schritte gegen Doping,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/evaluierungsbericht-anti-doping-gesetz.html,Evaluierungsbericht und Handlungsempfehlungen zum 2015 eingeführten Anti-Doping-Gesetz,"Berlin, Germany",fairer Sport, sauberer Sport, Bundesregierung, Schritte gegen Doping, Anti-Doping-Gesetz,political,BMG
2020-11-26,Bundestag beschließt Gesetz zur Verbesserung der Gesundheitsversorgung und Pflege,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/gpvg-beschluss-bt.html,,,,,,,,,BMG
2020-11-18,Bundestag und Bundesrat beschließen das Dritte Gesetz zum Schutz der Bevölkerung bei einer epidemischen Lage von nationaler Tragweite,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/3-bevoelkerungsschutzgesetz.html,"Spahn: „Wir setzen klare Kriterien, um schnell auf steigende Infektionszahlen zu reagieren.“","Berlin, Germany",Bundestag, Bundesrat, Gesetz, Schutz, Infektionszahlen,political,BMG
2020-11-13,Konzertierte Aktion Pflege legt Umsetzungsbericht vor,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/kap-umsetzungsbericht.html,"Mehr Ausbildung, mehr Personal, mehr Geld","Berlin, Germany",Ausbildung, Personal, Geld, Konzertierte Aktion Pflege, Umsetzungsbericht,economic,BMG
2020-11-10,Verlässliche Gesundheitsinfos leichter finden,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/bmg-google.html,BMG startet Zusammenarbeit mit Google,"Berlin, Germany",Gesundheitsinfos, Verlässliche, Zusammenarbeit, BMG, Google,social,BMG
2020-11-06,Die digitale Einreiseanmeldung startet,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/dea.html,"Wer aus einem internationalen Risikogebiet nach Deutschland einreist, muss sich ab Sonntag vor der Einreise digital anmelden: Die Web-Anwendung „Digitale Einreiseanmeldung“ (DEA) geht in Betrieb und ersetzt die Aussteigekarte in Papierform. Sie kann ab dem 8. November 2020 von Nutzern digitaler Endgeräte (Desktop, Tablet, Smartphone) weltweit unter folgender Internetseite abgerufen werden:www.Einreiseanmeldung.de","Berlin, Germany",digitale Einreiseanmeldung, Risikogebiet, Deutschland, Web-Anwendung, DEA,technological,BMG
2020-10-29,Bundestag beschließt Gesetz zur Stärkung der Vor-Ort-Apotheken,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/vor-ort-apotheken-bt.html,Jens Spahn: „Wir sorgen für einen fairen Wettbewerb zwischen Vor-Ort-Apotheken und Versandapotheken.“,"Berlin, Germany",Bundestag, Gesetz, Stärkung, Vor-Ort-Apotheken, Wettbewerb,political,BMG
2020-10-28,"Spahn: „Wir wollen bereit sein, wenn der Impfstoff kommt.“",https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/drittes-bevoelkerungsschutzgesetz.html,Kabinett billigt Entwurf eines Dritten Gesetzes zum Schutz der Bevölkerung bei einer epidemischen Lage von nationaler Tragweite,"Berlin, Germany",Impfstoff, Spahn, Kabinett, Gesetz, Bevölkerung,political,BMG
2020-10-07,Spahn: „Setzen uns für handlungsfähige WHO ein“,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/strategie-zur-globalen-gesundheit.html,Strategie zur globalen Gesundheit im Kabinett,"Berlin, Germany",handlungsfähige WHO, Spahn, Strategie, globale Gesundheit, Kabinett,political,BMG
2020-10-05,"Heil, Giffey und Spahn starten „Offensive Psychische Gesundheit“",https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/4-quartal/offensive-psychische-gesundheit.html,"Breites Bündnis für mehr Offenheit im Umgang mit psychischer Belastung, Stress und Erschöpfung","Berlin, Germany",Giffey, Spahn, Offensive Psychische Gesundheit, Belastung, Stress,political,BMG
2020-09-23,Kabinett beschließt „Gesetz zur Reform der technischen Assistenzberufe in der Medizin und zur Änderung weiterer Gesetze“,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/3-quartal/mta-reformgesetz.html,Jens Spahn: „Ausbildungen in der medizinischen Technologie brauchen Modernisierung.“,"Berlin, Germany",Kabinett, Gesetz, Reform, technische Assistenzberufe, Modernisierung,political,BMG
2020-09-23,"Kabinett beschließt ""Gesetz zur Verbesserung der Gesundheitsversorgung und Pflege""",https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/3-quartal/versorgungsverbesserungsgesetz.html,Jens Spahn: „20.000 zusätzliche Stellen zur Entlastung der Pflegehilfskräfte.“,"Berlin, Germany",Kabinett, Gesetz, Gesundheitsversorgung, Pflege, Jens Spahn,political,BMG
2020-09-23,Startschuss zur Umsetzung der Nationalen Demenzstrategie,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/3-quartal/nationale-demenzstrategie.html,,,,,,,,,BMG
2020-09-18,Bundestag beschließt umfassendes Investitions- und Hilfsprogramm für Krankenhäuser,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/3-quartal/khzg.html,"Jens Spahn: „Deutschlands Krankenhäuser sollen stark bleiben!""","Berlin, Germany",Bundestag, Investitionsprogramm, Hilfsprogramm, Krankenhäuser, Jens Spahn,political,BMG
2020-09-02,Kabinett beschließt umfassendes Investitionsprogramm für Krankenhäuser,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/3-quartal/krankenhauszukunftsgesetz.html,Bundesgesundheitsminister Spahn: „Krankenhäuser und Kliniken brauchen einen Investitionsschub.“,"Berlin, Germany",Kabinett, Investitionsprogramm, Krankenhäuser, Bundesgesundheitsminister, Investitionsschub,political,BMG
2020-09-01,Gesundheitsportal geht online,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/3-quartal/gesundheitsportal.html,"Bundesgesundheitsminister Spahn: „Nur wer informiert ist, kann sich und andere schützen.“","Berlin, Germany",Gesundheitsportal, online, Bundesgesundheitsminister Spahn, informiert, schützen,technological,BMG
2020-08-19,Finanzentwicklung der GKV im 1. Halbjahr 2020,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/3-quartal/finanzergebnisse-gkv-q2-2020.html,Überschüsse bei den Krankenkassen und Defizit beim Gesundheitsfonds,"Berlin, Germany",Finanzentwicklung, GKV, Halbjahr 2020, Überschüsse, Defizit,economic,BMG
2020-07-16,Informelle Tagung der Gesundheitsministerinnen und Gesundheitsminister,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/3-quartal/informelle-tagung.html,Bundesgesundheitsminister Spahn: „Gemeinsam Europas Abwehrkräfte stärken“,"Berlin, Germany",Informelle Tagung, Gesundheitsministerinnen, Gesundheitsminister, Bundesgesundheitsminister Spahn, Europas Abwehrkräfte,political,BMG
2020-07-03,Bundestag beschließt Patientendaten-Schutz-Gesetz,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/3-quartal/pdsg-bundestag.html,"Bundesgesundheitsminister Spahn: ""Digitalisierung soll im Alltag der Patienten ankommen""","Berlin, Germany",Bundestag, Patientendaten-Schutz-Gesetz, Bundesgesundheitsminister Spahn, Digitalisierung, Patienten,political,BMG
2020-07-02,Bundestag beschließt Intensivpflege- und Rehabilitationsstärkungsgesetz,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/3-quartal/ipreg-bundestag.html,Bundesgesundheitsminister Spahn: „Intensivpflege wird besser“,"Berlin, Germany",Bundestag, Intensivpflege- und Rehabilitationsstärkungsgesetz, Bundesgesundheitsminister Spahn, Intensivpflege, besser,political,BMG
2020-07-01,Kabinett beschließt Nationale Demenzstrategie,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/3-quartal/nationale-demenzstrategie-1.html,Bündnis für ein demenzfreundliches Deutschland,"Berlin, Germany",Kabinett, Nationale Demenzstrategie, Bündnis, demenzfreundliches Deutschland,,political,BMG
2020-06-19,Finanzentwicklung der GKV im 1. Quartal 2020,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/2-quartal/finanzergebnisse-gkv-q1-2020.html,Spahn: „Zahlen wenig aussagekräftig.“,"Berlin, Germany",Finanzentwicklung, GKV, Quartal 2020, Spahn, aussagekräftig,economic,BMG
2020-06-05,Am 6. Juni ist Tag der Organspende,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/2-quartal/tag-der-organspende.html,Jens Spahn: „Rückenwind aus der Debatte um die Organspende nutzen.“,"Berlin, Germany",Tag der Organspende, Jens Spahn, Rückenwind, Debatte, nutzen,social,BMG
2020-05-29,Bundesweiter Kick-Off für gemeinsame Cannabisprävention via Social Media,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/2-quartal/cannabispraevention.html,Bundesdrogenbeauftragte Ludwig und Bundeszentrale für gesundheitliche Aufklärung präsentieren neue Maßnahmen,"Berlin, Germany",Bundesweiter, Kick-Off, Cannabisprävention, Social Media, Maßnahmen,political,BMG
2020-05-14,Bundesgesundheitsminister Spahn: „Infektionsketten wirksam unterbrechen“,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/2-quartal/covid-19-bevoelkerungsschutz-2.html,,,,,,,,,BMG
2020-05-07,Bundestag beschließt weitreichendes Verbot von sogenannten Konversionstherapien,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/2-quartal/beschluss-verbot-konversionstherapien.html,"Jens Spahn: „Wichtiges gesellschaftliches Zeichen an alle, die mit ihrer Homosexualität hadern.“","Berlin, Germany",Bundestag, weitreichendes Verbot, Konversionstherapien, Jens Spahn, Homosexualität.,legal,BMG
2020-04-29,Kabinett beschließt Entwurf eines Zweiten Gesetzes zum Schutz der Bevölkerung bei einer epidemischen Lage von nationaler Tragweite,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/2-quartal/2-gesetz-zum-schutz-der-bevoelkerung.html,"Bundesgesundheitsminister Spahn: „Corona-Infizierte künftig noch schneller finden, testen und versorgen.“","Berlin, Germany",Kabinett, Gesetz, Schutz, Bevölkerung, Epidemie,political,BMG
2020-04-26,Erklärung von Kanzleramtsminister Helge Braun und Bundesgesundheitsminister Jens Spahn zur Tracing-App,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/2-quartal/tracing-app.html,"Um Kontaktpersonen von Corona-Infizierten schnell und einfach warnen zu können, setzt die Bundesregierung auf die Entwicklung einer Tracing-App, die auf Freiwilligkeit beruht, datenschutzkonform ist und ein hohes Maß an IT-Sicherheit gewährleistet.","Berlin, Germany",Kanzleramtsminister Helge Braun, Bundesgesundheitsminister Jens Spahn, Tracing-App, Corona-Infizierten, Datenschutz,political,BMG
2020-04-24,"Bundesgesundheitsminister Jens Spahn und Bundesarbeitsminister Hubertus Heil zum Tod von Norbert Blüm, Bundesminister a.D.",https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/2-quartal/zum-tod-von-norbert-bluem.html,© Copyright:Bundesregierung/Julia Fassbender,"Berlin, Germany",Bundesgesundheitsminister, Jens Spahn, Bundesarbeitsminister, Hubertus Heil, Norbert Blüm,political,BMG
2020-04-22,Pflegekräfte brauchen bessere Arbeitsbedingungen,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/2-quartal/4-vo-arbeitsbedingungen-pflegekraefte.html,Das Bundeskabinett hat heute die Vierte Verordnung über zwingende Arbeitsbedingungen für die Pflegebranche zur Kenntnis genommen. Das Bundesministerium für Arbeit und Soziales wird die Verordnung nun kurzfristig erlassen.,"Berlin, Germany",Pflegekräfte, Arbeitsbedingungen, Bundeskabinett, Verordnung, Soziales,political,BMG
2020-04-21,Expertenbeirat überprüft Maßnahmen zur Unterstützung für Krankenhäuser in der Corona-Epidemie,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/2-quartal/expertenbeirat-24-khg.html,"Krankenhäuser sollen durch die Auswirkungen der Corona-Epidemie keine finanziellen Nachteile haben. Dafür sorgt der Gesetzgeber mit dem COVID-19-Krankenhausentlastungsgesetz. Um zu sehen, wie die Maßnahmen wirken, hat das Bundesministerium für Gesundheit (BMG) jetzt einen Fachbeirat eingerichtet. Die Expertinnen und Experten überprüfen – wie im Gesetz vorgesehen – bis zum 30. Juni 2020 die Auswirkungen der Maßnahmen auf die wirtschaftliche Lage der Krankenhäuser.","Berlin, Germany",Expertenbeirat, Maßnahmen, Unterstützung, Krankenhäuser, Corona-Epidemie,social,BMG
2020-04-01,Kabinett beschließt Patientendaten-Schutz-Gesetz,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/2-quartal/pdsg.html,Bundesgesundheitsminister Spahn: „Digitale Angebote schnell in die Versorgung bringen“,"Berlin, Germany",Kabinett, Patientendaten-Schutz-Gesetz, Bundesgesundheitsminister Spahn, digitale Angebote, Versorgung.,political,BMG
2020-04-01,Versorgung bei Atemschutzmasken sichern,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/2-quartal/krisenstab-atemschutzmasken.html,Krisenstab der Bundesregierung gibt neues Wiederverwendungsverfahren für medizinische Schutzmasken in Ausnahmefällen bekannt,"Berlin, Germany",Atemschutzmasken, Krisenstab, Bundesregierung, Wiederverwendungsverfahren, medizinische Schutzmasken,political,BMG
2020-03-30,Verordnung zur Abweichung von der Approbationsordnung für Ärzte bei einer epidemischen Lage von nationaler Tragweite tritt am 1. April in Kraft,https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/1-quartal/abweichung-approbationsordnung.html,"Spahn: „Medizinstudierende sollen keinen Nachteil haben, wenn sie bei der Bekämpfung von COVID-19 mithelfen.“","Berlin, Germany",Verordnung, Approbationsordnung, Ärzte, epidemischen Lage, Medizinstudierende,political,BMG
